"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","wheelchair_accessible","bikes_allowed"
"997-3","997-2526","997-2526_0177","Francesc Macià","","","DT01","997-5","",""
"997-2","997-2526","997-2526_0129","Llevant-L.Planes","","","DT01","997-1","",""
"997-3","997-2526","997-2526_0212","Sant Feliu|C.C.","","","DT01","997-4","",""
"997-3","997-2526","997-2526_0213","Francesc Macià","","","DT01","997-5","",""
"997-3","997-2526","997-2526_0214","Sant Feliu|C.C.","","","DT01","997-11","",""
"997-3","997-2526","997-2526_0215","Francesc Macià","","","DT01","997-5","",""
"997-3","997-2526","997-2526_0217","Francesc Macià","","","DT01","997-5","",""
"997-3","997-2526","997-2526_0218","Sant Feliu|C.C.","","","DT01","997-11","",""
"997-3","997-2526","997-2526_0219","Francesc Macià","","","DT01","997-5","",""
"997-3","997-2526","997-2526_0220","Sant Feliu|C.C.","","","DT01","997-11","",""
"997-3","997-2526","997-2526_0221","Francesc Macià","","","DT01","997-5","",""
"997-3","997-2526","997-2526_0223","Francesc Macià","","","DT01","997-5","",""
"997-3","997-2526","997-2526_0224","Sant Feliu|C.C.","","","DT01","997-11","",""
"997-3","997-2526","997-2526_0225","Francesc Macià","","","DT01","997-5","",""
"997-2","997-2526","997-2526_0069","Francesc Macià","","","DT01","997-2","",""
"997-2","997-2526","997-2526_0071","Llevant-L.Planes","","","DT01","997-1","",""
"997-2","997-2526","997-2526_0073","Francesc Macià","","","DT01","997-2","",""
"997-2","997-2526","997-2526_0001","Llevant-L.Planes","","","DT01","997-1","",""
"997-2","997-2526","997-2526_0002","Francesc Macià","","","DT01","997-2","",""
"997-2","997-2526","997-2526_0003","Llevant-L.Planes","","","DT01","997-1","",""
"997-2","997-2526","997-2526_0004","Francesc Macià","","","DT01","997-2","",""
"997-2","997-2526","997-2526_0005","Llevant-L.Planes","","","DT01","997-1","",""
"997-2","997-2526","997-2526_0047","Llevant-L.Planes","","","DT02","997-1","",""
"997-2","997-2526","997-2526_0048","Francesc Macià","","","DT02","997-3","",""
"997-3","997-2526","997-2526_0232","Sant Feliu|C.C.","","","DT02","997-4","",""
"997-3","997-2526","997-2526_0233","Francesc Macià","","","DT02","997-5","",""
"997-2","997-2526","997-2526_0051","Llevant-L.Planes","","","DT02","997-1","",""
"997-2","997-2526","997-2526_0052","Francesc Macià","","","DT02","997-3","",""
"997-3","997-2526","997-2526_0257","Sant Feliu|C.C.","","","DT02","997-4","",""
"997-3","997-2526","997-2526_0259","Francesc Macià","","","DT02","997-5","",""
"997-2","997-2526","997-2526_0151","Llevant-L.Planes","","","DT02","997-1","",""
"997-2","997-2526","997-2526_0152","Francesc Macià","","","DT02","997-3","",""
"997-2","997-2526","997-2526_0154","Francesc Macià","","","DT02","997-3","",""
"997-2","997-2526","997-2526_0155","Llevant-L.Planes","","","DT02","997-10","",""
"997-2","997-2526","997-2526_0156","Francesc Macià","","","DT02","997-3","",""
"997-2","997-2526","997-2526_0157","Llevant-L.Planes","","","DT02","997-10","",""
"997-2","997-2526","997-2526_0158","Francesc Macià","","","DT02","997-2","",""
"997-2","997-2526","997-2526_0160","Francesc Macià","","","DT02","997-2","",""
"997-2","997-2526","997-2526_0161","Llevant-L.Planes","","","DT02","997-1","",""
"997-2","997-2526","997-2526_0162","Francesc Macià","","","DT02","997-2","",""
"997-3","997-2526","997-2526_0196","Sant Feliu|C.C.","","","DT02","997-11","",""
"997-3","997-2526","997-2526_0198","Francesc Macià","","","DT02","997-5","",""
"997-3","997-2526","997-2526_0200","Sant Feliu|C.C.","","","DT02","997-11","",""
"997-3","997-2526","997-2526_0202","Francesc Macià","","","DT02","997-5","",""
"997-3","997-2526","997-2526_0007","Sant Feliu|C.C.","","","DT02","997-11","",""
"997-3","997-2526","997-2526_0008","Francesc Macià","","","DT02","997-5","",""
"997-3","997-2526","997-2526_0009","Sant Feliu|C.C.","","","DT02","997-11","",""
"997-3","997-2526","997-2526_0010","Francesc Macià","","","DT02","997-5","",""
"997-1","997-2526","997-2526_0011","Bon Viatge","","","DT02","997-6","",""
"997-2","997-2526","997-2526_0076","Francesc Macià","","","DT03","997-2","",""
"997-3","997-2526","997-2526_0230","Sant Feliu|C.C.","","","DT03","997-11","",""
"997-3","997-2526","997-2526_0231","Francesc Macià","","","DT03","997-5","",""
"997-2","997-2526","997-2526_0049","Llevant-L.Planes","","","DT03","997-1","",""
"997-2","997-2526","997-2526_0050","Francesc Macià","","","DT03","997-3","",""
"997-3","997-2526","997-2526_0235","Sant Feliu|C.C.","","","DT03","997-4","",""
"997-3","997-2526","997-2526_0237","Francesc Macià","","","DT03","997-5","",""
"997-2","997-2526","997-2526_0083","Llevant-L.Planes","","","DT03","997-1","",""
"997-2","997-2526","997-2526_0084","Francesc Macià","","","DT03","997-2","",""
"997-3","997-2526","997-2526_0277","Sant Feliu|C.C.","","","DT03","997-11","",""
"997-3","997-2526","997-2526_0278","Francesc Macià","","","DT03","997-5","",""
"997-3","997-2526","997-2526_0279","Sant Feliu|C.C.","","","DT03","997-11","",""
"997-3","997-2526","997-2526_0280","Francesc Macià","","","DT03","997-5","",""
"997-3","997-2526","997-2526_0281","Sant Feliu|C.C.","","","DT03","997-11","",""
"997-3","997-2526","997-2526_0282","Francesc Macià","","","DT03","997-5","",""
"997-3","997-2526","997-2526_0283","Sant Feliu|C.C.","","","DT03","997-11","",""
"997-3","997-2526","997-2526_0284","Francesc Macià","","","DT03","997-5","",""
"997-3","997-2526","997-2526_0286","Francesc Macià","","","DT03","997-5","",""
"997-3","997-2526","997-2526_0287","Sant Feliu|C.C.","","","DT03","997-11","",""
"997-3","997-2526","997-2526_0288","Francesc Macià","","","DT03","997-5","",""
"997-2","997-2526","997-2526_0149","Llevant-L.Planes","","","DT03","997-10","",""
"997-2","997-2526","997-2526_0150","Francesc Macià","","","DT03","997-2","",""
"997-2","997-2526","997-2526_0136","Francesc Macià","","","DT03","997-2","",""
"997-2","997-2526","997-2526_0013","Llevant-L.Planes","","","DT03","997-1","",""
"997-2","997-2526","997-2526_0014","Francesc Macià","","","DT03","997-2","",""
"997-2","997-2526","997-2526_0015","Llevant-L.Planes","","","DT03","997-1","",""
"997-2","997-2526","997-2526_0016","Francesc Macià","","","DT03","997-2","",""
"997-3","997-2526","997-2526_0205","Francesc Macià","","","DT04","997-5","",""
"997-2","997-2526","997-2526_0077","Llevant-L.Planes","","","DT04","997-1","",""
"997-2","997-2526","997-2526_0078","Francesc Macià","","","DT04","997-2","",""
"997-2","997-2526","997-2526_0079","Llevant-L.Planes","","","DT04","997-1","",""
"997-3","997-2526","997-2526_0255","Sant Feliu|C.C.","","","DT04","997-4","",""
"997-3","997-2526","997-2526_0256","Francesc Macià","","","DT04","997-5","",""
"997-2","997-2526","997-2526_0109","Llevant-L.Planes","","","DT04","997-1","",""
"997-2","997-2526","997-2526_0110","Francesc Macià","","","DT04","997-3","",""
"997-2","997-2526","997-2526_0111","Llevant-L.Planes","","","DT04","997-10","",""
"997-2","997-2526","997-2526_0112","Francesc Macià","","","DT04","997-3","",""
"997-2","997-2526","997-2526_0113","Llevant-L.Planes","","","DT04","997-10","",""
"997-2","997-2526","997-2526_0114","Francesc Macià","","","DT04","997-3","",""
"997-2","997-2526","997-2526_0115","Llevant-L.Planes","","","DT04","997-10","",""
"997-2","997-2526","997-2526_0116","Francesc Macià","","","DT04","997-3","",""
"997-2","997-2526","997-2526_0118","Francesc Macià","","","DT04","997-2","",""
"997-2","997-2526","997-2526_0119","Llevant-L.Planes","","","DT04","997-1","",""
"997-3","997-2526","997-2526_0195","Francesc Macià","","","DT04","997-12","",""
"997-2","997-2526","997-2526_0097","Llevant-L.Planes","","","DT04","997-10","",""
"997-2","997-2526","997-2526_0098","Francesc Macià","","","DT04","997-2","",""
"997-2","997-2526","997-2526_0099","Llevant-L.Planes","","","DT04","997-1","",""
"997-2","997-2526","997-2526_0100","Francesc Macià","","","DT04","997-2","",""
"997-2","997-2526","997-2526_0019","Llevant-L.Planes","","","DT04","997-1","",""
"997-2","997-2526","997-2526_0020","Francesc Macià","","","DT04","997-2","",""
"997-2","997-2526","997-2526_0102","Francesc Macià","","","DT05","997-2","",""
"997-3","997-2526","997-2526_0206","Sant Feliu|C.C.","","","DT05","997-11","",""
"997-3","997-2526","997-2526_0207","Francesc Macià","","","DT05","997-12","",""
"997-3","997-2526","997-2526_0208","Sant Feliu|C.C.","","","DT05","997-4","",""
"997-3","997-2526","997-2526_0209","Francesc Macià","","","DT05","997-5","",""
"997-2","997-2526","997-2526_0107","Llevant-L.Planes","","","DT05","997-1","",""
"997-2","997-2526","997-2526_0108","Francesc Macià","","","DT05","997-3","",""
"997-3","997-2526","997-2526_0258","Sant Feliu|C.C.","","","DT05","997-4","",""
"997-3","997-2526","997-2526_0260","Francesc Macià","","","DT05","997-5","",""
"997-3","997-2526","997-2526_0261","Sant Feliu|C.C.","","","DT05","997-11","",""
"997-3","997-2526","997-2526_0262","Francesc Macià","","","DT05","997-5","",""
"997-3","997-2526","997-2526_0263","Sant Feliu|C.C.","","","DT05","997-11","",""
"997-3","997-2526","997-2526_0264","Francesc Macià","","","DT05","997-5","",""
"997-3","997-2526","997-2526_0265","Sant Feliu|C.C.","","","DT05","997-11","",""
"997-3","997-2526","997-2526_0266","Francesc Macià","","","DT05","997-5","",""
"997-3","997-2526","997-2526_0267","Sant Feliu|C.C.","","","DT05","997-11","",""
"997-3","997-2526","997-2526_0268","Francesc Macià","","","DT05","997-5","",""
"997-3","997-2526","997-2526_0269","Sant Feliu|C.C.","","","DT05","997-11","",""
"997-3","997-2526","997-2526_0270","Francesc Macià","","","DT05","997-5","",""
"997-3","997-2526","997-2526_0271","Sant Feliu|C.C.","","","DT05","997-11","",""
"997-3","997-2526","997-2526_0272","Francesc Macià","","","DT05","997-5","",""
"997-2","997-2526","997-2526_0121","Llevant-L.Planes","","","DT05","997-1","",""
"997-2","997-2526","997-2526_0122","Francesc Macià","","","DT05","997-2","",""
"997-3","997-2526","997-2526_0276","Sant Feliu|C.C.","","","DT05","997-11","",""
"997-3","997-2526","997-2526_0023","Francesc Macià","","","DT05","997-5","",""
"997-3","997-2526","997-2526_0024","Sant Feliu|C.C.","","","DT05","997-11","",""
"997-3","997-2526","997-2526_0025","Francesc Macià","","","DT05","997-5","",""
"997-3","997-2526","997-2526_0026","Sant Feliu|C.C.","","","DT05","997-11","",""
"997-1","997-2526","997-2526_0035","Francesc Macià","","","DT06","997-9","",""
"997-3","997-2526","997-2526_0174","Sant Feliu|C.C.","","","DT06","997-11","",""
"997-3","997-2526","997-2526_0175","Francesc Macià","","","DT06","997-5","",""
"997-2","997-2526","997-2526_0127","Llevant-L.Planes","","","DT06","997-1","",""
"997-2","997-2526","997-2526_0128","Francesc Macià","","","DT06","997-3","",""
"997-3","997-2526","997-2526_0178","Sant Feliu|C.C.","","","DT06","997-4","",""
"997-2","997-2526","997-2526_0055","Llevant-L.Planes","","","DT06","997-1","",""
"997-2","997-2526","997-2526_0056","Francesc Macià","","","DT06","997-3","",""
"997-2","997-2526","997-2526_0058","Francesc Macià","","","DT06","997-3","",""
"997-2","997-2526","997-2526_0059","Llevant-L.Planes","","","DT06","997-10","",""
"997-2","997-2526","997-2526_0060","Francesc Macià","","","DT06","997-3","",""
"997-2","997-2526","997-2526_0061","Llevant-L.Planes","","","DT06","997-10","",""
"997-2","997-2526","997-2526_0062","Francesc Macià","","","DT06","997-2","",""
"997-2","997-2526","997-2526_0063","Llevant-L.Planes","","","DT06","997-1","",""
"997-2","997-2526","997-2526_0064","Francesc Macià","","","DT06","997-2","",""
"997-2","997-2526","997-2526_0065","Llevant-L.Planes","","","DT06","997-1","",""
"997-2","997-2526","997-2526_0066","Francesc Macià","","","DT06","997-2","",""
"997-3","997-2526","997-2526_0227","Francesc Macià","","","DT06","997-5","",""
"997-3","997-2526","997-2526_0228","Sant Feliu|C.C.","","","DT06","997-11","",""
"997-3","997-2526","997-2526_0253","Sant Feliu|C.C.","","","DT07","997-4","",""
"997-3","997-2526","997-2526_0254","Francesc Macià","","","DT07","997-5","",""
"997-2","997-2526","997-2526_0081","Llevant-L.Planes","","","DT07","997-1","",""
"997-2","997-2526","997-2526_0082","Francesc Macià","","","DT07","997-3","",""
"997-3","997-2526","997-2526_0238","Sant Feliu|C.C.","","","DT07","997-4","",""
"997-3","997-2526","997-2526_0239","Francesc Macià","","","DT07","997-5","",""
"997-3","997-2526","997-2526_0240","Sant Feliu|C.C.","","","DT07","997-11","",""
"997-3","997-2526","997-2526_0241","Francesc Macià","","","DT07","997-5","",""
"997-3","997-2526","997-2526_0242","Sant Feliu|C.C.","","","DT07","997-11","",""
"997-3","997-2526","997-2526_0243","Francesc Macià","","","DT07","997-5","",""
"997-3","997-2526","997-2526_0244","Sant Feliu|C.C.","","","DT07","997-11","",""
"997-3","997-2526","997-2526_0245","Francesc Macià","","","DT07","997-5","",""
"997-3","997-2526","997-2526_0246","Sant Feliu|C.C.","","","DT07","997-11","",""
"997-3","997-2526","997-2526_0247","Francesc Macià","","","DT07","997-5","",""
"997-3","997-2526","997-2526_0248","Sant Feliu|C.C.","","","DT07","997-11","",""
"997-3","997-2526","997-2526_0249","Francesc Macià","","","DT07","997-5","",""
"997-3","997-2526","997-2526_0250","Sant Feliu|C.C.","","","DT07","997-11","",""
"997-3","997-2526","997-2526_0251","Francesc Macià","","","DT07","997-5","",""
"997-1","997-2526","997-2526_0041","Francesc Macià","","","DT08","997-9","",""
"997-2","997-2526","997-2526_0105","Llevant-L.Planes","","","DT08","997-1","",""
"997-2","997-2526","997-2526_0106","Francesc Macià","","","DT08","997-3","",""
"997-3","997-2526","997-2526_0210","Sant Feliu|C.C.","","","DT08","997-4","",""
"997-3","997-2526","997-2526_0211","Francesc Macià","","","DT08","997-5","",""
"997-2","997-2526","997-2526_0131","Llevant-L.Planes","","","DT08","997-1","",""
"997-2","997-2526","997-2526_0132","Francesc Macià","","","DT08","997-3","",""
"997-2","997-2526","997-2526_0134","Francesc Macià","","","DT08","997-3","",""
"997-2","997-2526","997-2526_0164","Francesc Macià","","","DT08","997-3","",""
"997-2","997-2526","997-2526_0165","Llevant-L.Planes","","","DT08","997-10","",""
"997-2","997-2526","997-2526_0166","Francesc Macià","","","DT08","997-3","",""
"997-2","997-2526","997-2526_0167","Llevant-L.Planes","","","DT08","997-10","",""
"997-2","997-2526","997-2526_0168","Francesc Macià","","","DT08","997-2","",""
"997-2","997-2526","997-2526_0169","Llevant-L.Planes","","","DT08","997-1","",""
"997-2","997-2526","997-2526_0170","Francesc Macià","","","DT08","997-3","",""
"997-3","997-2526","997-2526_0273","Sant Feliu|C.C.","","","DT08","997-4","",""
"997-3","997-2526","997-2526_0274","Francesc Macià","","","DT08","997-12","",""
"997-1","997-2526","997-2526_0036","Bon Viatge","","","DT08","997-8","",""
"997-2","997-2526","997-2526_0124","Francesc Macià","","","DT09","997-2","",""
"997-2","997-2526","997-2526_0125","Llevant-L.Planes","","","DT09","997-1","",""
"997-2","997-2526","997-2526_0126","Francesc Macià","","","DT09","997-3","",""
"997-3","997-2526","997-2526_0234","Sant Feliu|C.C.","","","DT09","997-4","",""
"997-2","997-2526","997-2526_0053","Llevant-L.Planes","","","DT09","997-1","",""
"997-2","997-2526","997-2526_0054","Francesc Macià","","","DT09","997-3","",""
"997-3","997-2526","997-2526_0180","Sant Feliu|C.C.","","","DT09","997-4","",""
"997-3","997-2526","997-2526_0181","Francesc Macià","","","DT09","997-5","",""
"997-3","997-2526","997-2526_0182","Sant Feliu|C.C.","","","DT09","997-11","",""
"997-3","997-2526","997-2526_0183","Francesc Macià","","","DT09","997-5","",""
"997-3","997-2526","997-2526_0184","Sant Feliu|C.C.","","","DT09","997-11","",""
"997-3","997-2526","997-2526_0185","Francesc Macià","","","DT09","997-5","",""
"997-3","997-2526","997-2526_0186","Sant Feliu|C.C.","","","DT09","997-11","",""
"997-3","997-2526","997-2526_0187","Francesc Macià","","","DT09","997-5","",""
"997-3","997-2526","997-2526_0188","Sant Feliu|C.C.","","","DT09","997-11","",""
"997-3","997-2526","997-2526_0190","Sant Feliu|C.C.","","","DT09","997-11","",""
"997-3","997-2526","997-2526_0191","Francesc Macià","","","DT09","997-5","",""
"997-3","997-2526","997-2526_0192","Sant Feliu|C.C.","","","DT09","997-11","",""
"997-3","997-2526","997-2526_0194","Francesc Macià","","","DT09","997-12","",""
"997-2","997-2526","997-2526_0068","Llevant-L.Planes","","","DT09","997-10","",""
"997-2","997-2526","997-2526_0070","Francesc Macià","","","DT09","997-2","",""
"997-2","997-2526","997-2526_0072","Llevant-L.Planes","","","DT09","997-1","",""
"997-2","997-2526","997-2526_0138","Francesc Macià","","","DT10","997-3","",""
"997-2","997-2526","997-2526_0139","Llevant-L.Planes","","","DT10","997-10","",""
"997-2","997-2526","997-2526_0140","Francesc Macià","","","DT10","997-3","",""
"997-2","997-2526","997-2526_0141","Llevant-L.Planes","","","DT10","997-10","",""
"997-2","997-2526","997-2526_0142","Francesc Macià","","","DT10","997-3","",""
"997-2","997-2526","997-2526_0143","Llevant-L.Planes","","","DT10","997-10","",""
"997-2","997-2526","997-2526_0144","Francesc Macià","","","DT10","997-3","",""
"997-2","997-2526","997-2526_0145","Llevant-L.Planes","","","DT10","997-10","",""
"997-2","997-2526","997-2526_0146","Francesc Macià","","","DT10","997-2","",""
"997-2","997-2526","997-2526_0147","Llevant-L.Planes","","","DT10","997-1","",""
"997-1","997-2526","997-2526_0045","Francesc Macià","","","DT11","997-7","",""
"997-2","997-2526","997-2526_0085","Llevant-L.Planes","","","DT11","997-10","",""
"997-2","997-2526","997-2526_0086","Francesc Macià","","","DT11","997-3","",""
"997-2","997-2526","997-2526_0087","Llevant-L.Planes","","","DT11","997-10","",""
"997-2","997-2526","997-2526_0088","Francesc Macià","","","DT11","997-3","",""
"997-2","997-2526","997-2526_0089","Llevant-L.Planes","","","DT11","997-10","",""
"997-2","997-2526","997-2526_0090","Francesc Macià","","","DT11","997-3","",""
"997-2","997-2526","997-2526_0091","Llevant-L.Planes","","","DT11","997-10","",""
"997-2","997-2526","997-2526_0093","Llevant-L.Planes","","","DT11","997-1","",""
"997-2","997-2526","997-2526_0095","Llevant-L.Planes","","","DT11","997-10","",""
"997-2","997-2526","997-2526_0096","Francesc Macià","","","DT11","997-2","",""
"997-3","997-2526","997-2526_0197","Sant Feliu|C.C.","","","DT11","997-11","",""
"997-3","997-2526","997-2526_0199","Francesc Macià","","","DT11","997-5","",""
"997-3","997-2526","997-2526_0201","Sant Feliu|C.C.","","","DT11","997-11","",""
"997-3","997-2526","997-2526_0203","Francesc Macià","","","DT11","997-5","",""
"997-3","997-2526","997-2526_0028","Sant Feliu|C.C.","","","DT11","997-11","",""
"997-3","997-2526","997-2526_0029","Francesc Macià","","","DT11","997-5","",""
"997-3","997-2526","997-2526_0030","Sant Feliu|C.C.","","","DT11","997-11","",""
"997-3","997-2527","997-2527_0012","Francesc Macià","","","ST01","997-5","",""
"997-2","997-2527","997-2527_0046","Llevant-L.Planes","","","ST06","997-1","",""
"997-2","997-2527","997-2527_0108","Llevant-L.Planes","","","ST13","997-1","",""
"997-3","997-2527","997-2527_0133","Sant Feliu|C.C.","","","ST15","997-11","",""
"997-1","997-2527","997-2527_0147","Bon Viatge","","","ST16","997-6","",""
"997-2","997-2527","997-2527_0158","Francesc Macià","","","ST17","997-2","",""
"997-2","997-2527","997-2527_0159","Llevant-L.Planes","","","ST17","997-1","",""
"997-2","997-2527","997-2527_0160","Francesc Macià","","","ST17","997-2","",""
"997-1","997-2527","997-2527_0161","Bon Viatge","","","ST17","997-6","",""
